group kingdom phylum class order family genus species
ASV00848 Fungi Basidiomycota unclassified unclassified unclassified unclassified unclassified
ASV00849 Fungi Ascomycota Leotiomycetes Helotiales Rutstroemiaceae unclassified_Rutstroemiaceae Rutstroemiaceae_sp
ASV00850 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV00851 Fungi Basidiomycota Agaricomycetes Atheliales Atheliaceae Athelia Athelia_epiphylla
ASV00852 Fungi Olpidiomycota Olpidiomycetes Olpidiales Olpidiaceae Olpidium Olpidium_brassicae
ASV00853 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV00854 Fungi Basidiomycota Agaricomycetes Agaricales unclassified unclassified unclassified
ASV00855 Fungi Ascomycota Dothideomycetes Pleosporales Pleosporaceae Curvularia Curvularia_inaequalis
ASV00856 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV00857 Fungi Ascomycota Leotiomycetes Helotiales Helotiaceae unclassified unclassified
ASV00858 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV00859 Fungi Ascomycota Eurotiomycetes Eurotiales Aspergillaceae Penicillium Penicillium_bialowiezense
ASV00860 Fungi Ascomycota Sordariomycetes Hypocreales Hypocreaceae Trichoderma unclassified
ASV00861 Fungi Olpidiomycota Olpidiomycetes Olpidiales Olpidiaceae Olpidium Olpidium_brassicae
ASV00862 Fungi Ascomycota Eurotiomycetes Chaetothyriales Herpotrichiellaceae Rhinocladiella Rhinocladiella_sp
ASV00863 Fungi Ascomycota Sordariomycetes Hypocreales Nectriaceae Gibberella Gibberella_intricans
ASV00864 Fungi Ascomycota Eurotiomycetes Chaetothyriales Trichomeriaceae Bradymyces Bradymyces_sp
ASV00865 Fungi Olpidiomycota Olpidiomycetes Olpidiales Olpidiaceae Olpidium Olpidium_brassicae
ASV00866 Fungi Ascomycota Dothideomycetes Pleosporales Didymosphaeriaceae Pseudopithomyces Pseudopithomyces_chartarum
ASV00867 Fungi Basidiomycota Tremellomycetes Tremellales unclassified unclassified unclassified
ASV00868 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV00869 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV00870 Fungi Ascomycota Dothideomycetes Pleosporales Sporormiaceae Preussia Preussia_flanaganii
ASV00871 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV00872 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV00873 Fungi Ascomycota Sordariomycetes Sordariales Chaetomiaceae Chaetomium Chaetomium_murorum
ASV00874 Fungi Basidiomycota Microbotryomycetes Microbotryomycetes_ord_Incertae_sedis Microbotryomycetes_fam_Incertae_sedis Curvibasidium Curvibasidium_cygneicollum
ASV00875 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV00876 Fungi Ascomycota Sordariomycetes Hypocreales Nectriaceae Neonectria Neonectria_hederae
ASV00877 Fungi Ascomycota Sordariomycetes Hypocreales unclassified unclassified unclassified
ASV00878 Fungi Basidiomycota Agaricomycetes Cantharellales Ceratobasidiaceae unclassified unclassified
ASV00879 Fungi Basidiomycota Agaricomycetes Agaricales Strophariaceae Pholiota Pholiota_squarrosa
ASV00880 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV00881 Fungi Ascomycota Sordariomycetes Hypocreales Bionectriaceae Nectriopsis unclassified
ASV00882 Fungi Ascomycota Sordariomycetes Sordariales Lasiosphaeriaceae Cladorrhinum Cladorrhinum_foecundissimum
ASV00883 Fungi Ascomycota Dothideomycetes Capnodiales Mycosphaerellaceae Cercospora unclassified
ASV00884 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV00885 Fungi Olpidiomycota Olpidiomycetes Olpidiales Olpidiaceae Olpidium Olpidium_brassicae
ASV00886 Fungi Ascomycota Lecanoromycetes Teloschistales Teloschistaceae Flavoplaca Flavoplaca_sp
ASV00887 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV00888 Fungi Ascomycota Eurotiomycetes Chaetothyriales Herpotrichiellaceae Rhinocladiella Rhinocladiella_sp
ASV00889 Fungi Mortierellomycota Mortierellomycetes Mortierellales Mortierellaceae Mortierella Mortierella_alpina
ASV00890 Fungi Ascomycota Dothideomycetes Pleosporales Phaeosphaeriaceae unclassified unclassified
ASV00891 Fungi Basidiomycota unclassified unclassified unclassified unclassified unclassified
ASV00892 Fungi Ascomycota Dothideomycetes Pleosporales Lentitheciaceae Darksidea unclassified
ASV00893 Fungi Basidiomycota Tremellomycetes Trichosporonales Trichosporonaceae Apiotrichum Apiotrichum_xylopini
ASV00894 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV00895 Fungi Ascomycota Eurotiomycetes Chaetothyriales Cyphellophoraceae Cyphellophora Cyphellophora_pauciseptata
ASV00896 Fungi Ascomycota Sordariomycetes Hypocreales Nectriaceae Stephanonectria Stephanonectria_keithii
ASV00897 Fungi Ascomycota Leotiomycetes Helotiales unclassified unclassified unclassified
ASV00898 Fungi Ascomycota Dothideomycetes Pleosporales Phaeosphaeriaceae Setophaeosphaeria Setophaeosphaeria_badalingensis
ASV00899 Fungi Ascomycota Sordariomycetes unclassified unclassified unclassified unclassified
ASV00900 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV00901 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV00902 Fungi Ascomycota Arthoniomycetes Arthoniales Arthoniaceae Arthothelium Arthothelium_spectabile
ASV00903 Fungi Basidiomycota Pucciniomycetes Platygloeales Eocronartiaceae Eocronartium Eocronartium_sp
ASV00904 Fungi Basidiomycota Agaricomycetes Agaricales Tricholomataceae Paralepista Paralepista_flaccida
ASV00905 Fungi Glomeromycota Glomeromycetes unclassified unclassified unclassified unclassified
ASV00906 Fungi Basidiomycota Agaricomycetes Agaricales Tricholomataceae Clitocybe Clitocybe_nebularis
ASV00907 Fungi Glomeromycota Glomeromycetes Glomerales Glomeraceae Rhizophagus unclassified
ASV00908 Fungi Ascomycota Sordariomycetes Sordariales Lasiosphaeriaceae unclassified unclassified
ASV00909 Fungi Ascomycota Dothideomycetes Pleosporales Didymellaceae Endophoma Endophoma_elongata
ASV00910 Fungi Ascomycota unclassified unclassified unclassified unclassified unclassified
ASV00911 Fungi Glomeromycota Glomeromycetes Glomerales Glomeraceae Rhizophagus unclassified
ASV00912 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV00913 Fungi Glomeromycota Glomeromycetes Diversisporales Diversisporaceae unclassified unclassified
ASV00914 Fungi Basidiomycota unclassified unclassified unclassified unclassified unclassified
ASV00915 Fungi Ascomycota Dothideomycetes Pleosporales Sporormiaceae Preussia unclassified
ASV00916 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV00917 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV00918 Fungi Ascomycota Dothideomycetes Pleosporales Leptosphaeriaceae Plenodomus Plenodomus_biglobosus
ASV00919 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV00920 Fungi Ascomycota Eurotiomycetes Chaetothyriales Trichomeriaceae Bradymyces Bradymyces_sp
ASV00921 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV00922 Fungi Ascomycota Sordariomycetes Glomerellales Plectosphaerellaceae Verticillium Verticillium_albo-atrum
ASV00923 Fungi Ascomycota Sordariomycetes Microascales unclassified_Microascales unclassified_Microascales Microascales_sp
ASV00924 Fungi Ascomycota Dothideomycetes Capnodiales unclassified_Capnodiales unclassified_Capnodiales Capnodiales_sp
ASV00925 Fungi Basidiomycota Agaricomycetes Polyporales Polyporaceae Daedaleopsis Daedaleopsis_confragosa
ASV00926 Fungi Ascomycota Sordariomycetes Microascales Microascaceae Gamsia Gamsia_simplex
ASV00927 Fungi Basidiomycota Agaricomycetes Agaricales Strophariaceae Hypholoma Hypholoma_fasciculare
ASV00928 Fungi Ascomycota Eurotiomycetes unclassified unclassified unclassified unclassified
ASV00929 Fungi Basidiomycota unclassified unclassified unclassified unclassified unclassified
ASV00930 Fungi Ascomycota Eurotiomycetes Eurotiales Aspergillaceae Aspergillus Aspergillus_pseudodeflectus
ASV00931 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV00932 Fungi Basidiomycota Agaricomycetes Sebacinales Serendipitaceae unclassified_Serendipitaceae Serendipitaceae_sp
ASV00933 Fungi Ascomycota Eurotiomycetes Chaetothyriales Trichomeriaceae Bradymyces Bradymyces_sp
ASV00934 Fungi Basidiomycota Agaricomycetes Agaricales Psathyrellaceae Psathyrella unclassified
ASV00935 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV00936 Fungi Ascomycota Leotiomycetes Erysiphales Erysiphaceae Erysiphe Erysiphe_flexuosa
ASV00937 Fungi Ascomycota Dothideomycetes Capnodiales Cladosporiaceae Cladosporium unclassified
ASV00938 Fungi Rozellomycota unclassified_Rozellomycota unclassified_Rozellomycota unclassified_Rozellomycota unclassified_Rozellomycota Rozellomycota_sp
ASV00939 Fungi Basidiomycota unclassified unclassified unclassified unclassified unclassified
ASV00940 Fungi Basidiomycota Tremellomycetes Filobasidiales Filobasidiaceae Filobasidium unclassified
ASV00941 Fungi Basidiomycota Agaricomycetes Agaricales Psathyrellaceae Coprinopsis Coprinopsis_radiata
ASV00942 Fungi Ascomycota unclassified unclassified unclassified unclassified unclassified
ASV00943 Fungi Mortierellomycota Mortierellomycetes Mortierellales Mortierellaceae Mortierella Mortierella_pulchella
ASV00944 Fungi Ascomycota unclassified unclassified unclassified unclassified unclassified
ASV00945 Fungi Ascomycota Eurotiomycetes Verrucariales Verrucariaceae Psoroglaena Psoroglaena_sp
ASV00946 Fungi Ascomycota Sordariomycetes Sordariales Lasiosphaeriaceae Cladorrhinum Cladorrhinum_flexuosum
ASV00947 Fungi Basidiomycota unclassified unclassified unclassified unclassified unclassified
ASV00948 Fungi Ascomycota Leotiomycetes Helotiales unclassified unclassified unclassified
ASV00949 Fungi Ascomycota Dothideomycetes Pleosporales Leptosphaeriaceae Leptosphaeria Leptosphaeria_rubefaciens
ASV00950 Fungi Rozellomycota unclassified_Rozellomycota unclassified_Rozellomycota unclassified_Rozellomycota unclassified_Rozellomycota Rozellomycota_sp
ASV00951 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV00952 Fungi Ascomycota Sordariomycetes Glomerellales Plectosphaerellaceae Plectosphaerella Plectosphaerella_populi
ASV00953 Fungi Ascomycota Sordariomycetes unclassified unclassified unclassified unclassified
ASV00954 Fungi Basidiomycota unclassified unclassified unclassified unclassified unclassified
ASV00955 Fungi Basidiomycota Tremellomycetes Tremellales Bulleribasidiaceae Vishniacozyma Vishniacozyma_sp
ASV00956 Fungi Ascomycota Sordariomycetes Sordariales Lasiosphaeriaceae Cladorrhinum Cladorrhinum_flexuosum
ASV00957 Fungi Ascomycota Dothideomycetes Pleosporales Pleosporaceae Alternaria Alternaria_chlamydosporigena
ASV00958 Fungi Ascomycota Sordariomycetes unclassified unclassified unclassified unclassified
ASV00959 Fungi Ascomycota Leotiomycetes Phacidiales Bulgariaceae Bulgaria Bulgaria_inquinans
ASV00960 Fungi Basidiomycota Microbotryomycetes Sporidiobolales Sporidiobolaceae Rhodotorula Rhodotorula_mucilaginosa
ASV00961 Fungi Ascomycota Dothideomycetes Pleosporales Pleosporaceae Stemphylium Stemphylium_sp
ASV00962 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV00963 Fungi Ascomycota Eurotiomycetes Chaetothyriales unclassified unclassified unclassified
ASV00964 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV00965 Fungi Basidiomycota Tremellomycetes Trichosporonales Trichosporonaceae Cutaneotrichosporon Cutaneotrichosporon_dermatis
ASV00966 Fungi Ascomycota Dothideomycetes unclassified unclassified unclassified unclassified
ASV00967 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV00968 Fungi Ascomycota Dothideomycetes Pleosporales Didymellaceae unclassified unclassified
ASV00969 Fungi Mortierellomycota unclassified unclassified unclassified unclassified unclassified
ASV00970 Fungi Ascomycota Eurotiomycetes Chaetothyriales Cyphellophoraceae Cyphellophora unclassified
ASV00971 Fungi Basidiomycota unclassified unclassified unclassified unclassified unclassified
ASV00972 Fungi Ascomycota Sordariomycetes Hypocreales Nectriaceae Fusarium unclassified
ASV00973 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV00974 Fungi Basidiomycota unclassified unclassified unclassified unclassified unclassified
ASV00975 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV00976 Fungi Basidiomycota Agaricomycetes Auriculariales Exidiaceae unclassified_Exidiaceae Exidiaceae_sp
ASV00977 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV00978 Fungi Ascomycota Eurotiomycetes Chaetothyriales Herpotrichiellaceae unclassified unclassified
ASV00979 Fungi Ascomycota Eurotiomycetes Chaetothyriales Cyphellophoraceae Cyphellophora Cyphellophora_vermispora
ASV00980 Fungi Ascomycota Archaeorhizomycetes Archaeorhizomycetales Archaeorhizomycetaceae Archaeorhizomyces Archaeorhizomyces_sp
ASV00981 Fungi Ascomycota Eurotiomycetes Chaetothyriales Herpotrichiellaceae Exophiala Exophiala_bonariae
ASV00982 Fungi Ascomycota Eurotiomycetes Verrucariales Verrucariaceae Psoroglaena Psoroglaena_sp
ASV00983 Fungi Ascomycota Dothideomycetes Pleosporales Lentitheciaceae Darksidea Darksidea_delta
ASV00984 Fungi Basidiomycota Microbotryomycetes Microbotryales Ustilentylomataceae Ustilentyloma Ustilentyloma_graminis
ASV00985 Fungi Basidiomycota Agaricomycetes Corticiales Corticiaceae unclassified_Corticiaceae Corticiaceae_sp
ASV00986 Fungi Glomeromycota Glomeromycetes Glomerales Glomeraceae Rhizophagus Rhizophagus_irregularis
ASV00987 Fungi Glomeromycota Glomeromycetes Glomerales Glomeraceae Dominikia unclassified
ASV00988 Fungi Olpidiomycota Olpidiomycetes Olpidiales Olpidiaceae Olpidium Olpidium_brassicae
ASV00989 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV00990 Fungi Basidiomycota Agaricomycetes Agaricales Entolomataceae unclassified unclassified
ASV00991 Fungi Ascomycota Dothideomycetes Pleosporales Torulaceae Torula Torula_hollandica
ASV00992 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV00993 Fungi Ascomycota Leotiomycetes Helotiales unclassified unclassified unclassified
ASV00994 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV00995 Fungi Glomeromycota Glomeromycetes Glomerales Glomeraceae Glomus Glomus_sp
ASV00996 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV00997 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV00998 Fungi Ascomycota Leotiomycetes Helotiales Rutstroemiaceae unclassified_Rutstroemiaceae Rutstroemiaceae_sp
ASV00999 Fungi Ascomycota Dothideomycetes Pleosporales Cucurbitariaceae Pyrenochaeta Pyrenochaeta_sp
ASV01000 Fungi Ascomycota unclassified unclassified unclassified unclassified unclassified
ASV01001 Fungi Ascomycota Leotiomycetes Helotiales Hyaloscyphaceae Calycina Calycina_ellisii
ASV01002 Fungi Basidiomycota Pucciniomycetes Platygloeales Eocronartiaceae Eocronartium Eocronartium_sp
ASV01003 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV01004 Fungi Ascomycota Eurotiomycetes Chaetothyriales Herpotrichiellaceae Cladophialophora Cladophialophora_sp
ASV01005 Fungi Ascomycota Dothideomycetes Pleosporales unclassified unclassified unclassified
ASV01006 Fungi Basidiomycota Agaricomycetes Cantharellales Ceratobasidiaceae unclassified unclassified
ASV01007 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV01008 Fungi Ascomycota Arthoniomycetes unclassified_Arthoniomycetes unclassified_Arthoniomycetes unclassified_Arthoniomycetes Arthoniomycetes_sp
ASV01009 Fungi Ascomycota Sordariomycetes Magnaporthales Magnaporthaceae Magnaporthiopsis Magnaporthiopsis_sp
ASV01010 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV01011 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV01012 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV01013 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV01014 Fungi Basidiomycota Tremellomycetes Tremellales Bulleribasidiaceae Vishniacozyma Vishniacozyma_victoriae
ASV01015 Fungi Mortierellomycota Mortierellomycetes Mortierellales Mortierellaceae Mortierella Mortierella_exigua
